sample_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
MMRF_2259,0.0,0.0,0.041429311237700675,0.0,0.0020714655618850335,0.05126877265665458,0.0,0.3485240807871569,0.03935784567581564,0.13412739513205593,0.024339720352149145,0.0,0.053340238218539615,0.0031071983428275505,0.0,0.07560849300880373,0.0,0.041429311237700675,0.0005178663904712584,0.006732263076126359,0.08026929052304506,0.02278612118073537,0.015535991714137753,0.012428793371310202,0.024857586742620404,0.002589331952356292,0.01967892283790782,0.0,0.0,0.0
MMY18273,0.009562841530054645,0.001366120218579235,0.023224043715846996,0.0,0.2773224043715847,0.012295081967213115,0.0,0.00546448087431694,0.01639344262295082,0.0,0.00546448087431694,0.0,0.001366120218579235,0.0,0.001366120218579235,0.28688524590163933,0.006830601092896175,0.05191256830601093,0.0,0.0,0.001366120218579235,0.004098360655737705,0.04644808743169399,0.00546448087431694,0.01639344262295082,0.03415300546448088,0.031420765027322405,0.16120218579234974,0.0,0.0
MMY21940,0.0016818028927009755,0.0,0.010427177934746047,0.0030272452068617556,0.2939791456441305,0.010427177934746047,0.0,0.0013454423141607804,0.016145307769929364,0.0010090817356205853,0.08846283215607131,0.0,0.17995290951900436,0.005045408678102927,0.0013454423141607804,0.03094517322569795,0.0,0.0030272452068617556,0.0016818028927009755,0.021527077026572486,0.25529767911200807,0.007736293306424487,0.0030272452068617556,0.035990581903800875,0.005718129835183316,0.009754456777665657,0.005718129835183316,0.006390850992263707,0.0,0.0003363605785401951
MMY22933,0.005339805825242718,0.0004854368932038835,0.02669902912621359,0.0,0.8072815533980583,0.019902912621359223,0.018932038834951457,0.007281553398058253,0.0033980582524271844,0.000970873786407767,0.004368932038834952,0.0,0.02378640776699029,0.0014563106796116505,0.0,0.01116504854368932,0.0,0.0004854368932038835,0.0004854368932038835,0.001941747572815534,0.02912621359223301,0.0,0.003883495145631068,0.015048543689320388,0.0014563106796116505,0.0033980582524271844,0.000970873786407767,0.012135922330097087,0.0,0.0
MMY34339,0.0,0.0,0.050434782608695654,0.0,0.6521739130434783,0.017391304347826087,0.0,0.0017391304347826088,0.0034782608695652175,0.0,0.09739130434782609,0.0,0.0017391304347826088,0.0,0.0,0.15304347826086956,0.0017391304347826088,0.0052173913043478265,0.0,0.0,0.0017391304347826088,0.0034782608695652175,0.0,0.0017391304347826088,0.006956521739130435,0.0017391304347826088,0.0,0.0,0.0,0.0
MMY34600,0.0,0.0,0.001011378002528445,0.0032869785082174463,0.04298356510745891,0.0007585335018963338,0.0,0.0,0.004551201011378002,0.00025284450063211124,0.018710493046776234,0.0,0.34285714285714286,0.004804045512010114,0.0025284450063211127,0.07661188369152971,0.0,0.003034134007585335,0.0005056890012642225,0.01668773704171934,0.19949431099873577,0.0007585335018963338,0.0012642225031605564,0.24146649810366624,0.0015170670037926676,0.03489254108723135,0.00202275600505689,0.0,0.0,0.0
MMY40511,0.0,0.0,0.007052186177715092,0.0003526093088857546,0.17489421720733428,0.007404795486600846,0.0,0.0,0.014456981664315938,0.0014104372355430183,0.0659379407616361,0.0,0.09732016925246827,0.0014104372355430183,0.002468265162200282,0.29301833568406205,0.0,0.03244005641748942,0.0003526093088857546,0.0028208744710860366,0.03702397743300423,0.001763046544428773,0.021861777150916785,0.15902679830747532,0.006699576868829337,0.058885754583921014,0.0007052186177715092,0.012693935119887164,0.0,0.0
MMY47218,0.0019364833462432224,0.0,0.011618900077459334,0.0038729666924864447,0.3144848954298993,0.007358636715724245,0.0,0.0019364833462432224,0.021301316808675447,0.0003872966692486445,0.010069713400464756,0.0,0.08752904725019364,0.005422153369481022,0.002711076684740511,0.22308288148721922,0.0003872966692486445,0.033307513555383424,0.000774593338497289,0.009682416731216111,0.12122385747482571,0.008520526723470178,0.010844306738962044,0.05383423702556158,0.012780790085205267,0.049573973663826494,0.003098373353989156,0.004260263361735089,0.0,0.0
MMY67868,0.0005458515283842794,0.001910480349344978,0.015283842794759825,0.001910480349344978,0.35125545851528384,0.023471615720524017,0.0,0.0008187772925764192,0.002183406113537118,0.0,0.012281659388646287,0.0,0.09770742358078603,0.003820960698689956,0.002183406113537118,0.08870087336244542,0.0002729257641921397,0.015010917030567686,0.0005458515283842794,0.006004366812227074,0.0947052401746725,0.0,0.003820960698689956,0.06713973799126638,0.004093886462882096,0.012827510917030568,0.002183406113537118,0.19132096069868995,0.0,0.0
MMY70893,0.00024721878862793575,0.0007416563658838071,0.0034610630407911,0.001977750309023486,0.026452410383189122,0.001977750309023486,0.0,0.0,0.008405438813349814,0.0004944375772558715,0.03881334981458591,0.0,0.14561186650185415,0.004202719406674907,0.0032138442521631645,0.257601977750309,0.0004944375772558715,0.027441285537700866,0.000988875154511743,0.037082818294190356,0.2796044499381953,0.0007416563658838071,0.015822002472187888,0.07663782447466007,0.00519159456118665,0.02941903584672435,0.008405438813349814,0.0029666254635352285,0.0,0.022002472187886278
